REF_DATE,GEO,DGUID,Products and product groups,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Jun-22,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,126.2,,,,1
Jul-22,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,126.5,,,,1
Aug-22,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,123.9,,,,1
Sep-22,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,125,,,,1
Oct-22,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,126.3,,,,1
Nov-22,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,124.7,,,,1
Dec-22,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,123.8,,,,1
Jan-23,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,124.7,,,,1
Feb-23,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,125.7,,,,1
Mar-23,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,126.5,,,,1
Apr-23,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,127.6,,,,1
May-23,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,129.5,,,,1
Jun-23,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,128.2,,,,1
Jul-23,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,129.8,,,,1
Aug-23,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,129.1,,,,1
Sep-23,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,128.5,,,,1
Oct-23,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,128,,,,1
Nov-23,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,128.9,,,,1
Dec-23,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,126,,,,1
Jan-24,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,124.6,,,,1
Feb-24,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,126.5,,,,1
Mar-24,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,127.6,,,,1
Apr-24,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,127.7,,,,1
May-24,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,130.8,,,,1
Jun-24,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,130.4,,,,1
Jul-24,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,131.1,,,,1
Aug-24,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,129.7,,,,1
Sep-24,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,129.3,,,,1
Oct-24,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,130.3,,,,1
Nov-24,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,130.1,,,,1
Dec-24,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,128.1,,,,1
Jan-25,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,129.9,,,,1
Feb-25,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,133.2,,,,1
Mar-25,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,131.5,,,,1
Apr-25,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,131.2,,,,1
May-25,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,131.1,,,,1
Jun-25,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,130.6,,,,1
Jul-25,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,131,,,,1
Aug-25,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,129.5,,,,1
Sep-25,Saskatchewan,2016A000247,"Recreation, education and reading",2002=100,17,units,0,v41692286,20.219,131.3,,,,1
Jan-20,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,183.3,,,,1
Feb-20,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,184,,,,1
Mar-20,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,183.5,,,,1
Apr-20,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,183.3,,,,1
May-20,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,183.1,,,,1
Jun-20,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,182.2,,,,1
Jul-20,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,183,,,,1
Aug-20,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,181,,,,1
Sep-20,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,183.3,,,,1
Oct-20,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,183.5,,,,1
Nov-20,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,183.3,,,,1
Dec-20,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,182.3,,,,1
Jan-21,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,184,,,,1
Feb-21,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,185.4,,,,1
Mar-21,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,185.3,,,,1
Apr-21,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,187.8,,,,1
May-21,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,189,,,,1
Jun-21,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,188.9,,,,1
Jul-21,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,189.9,,,,1
Aug-21,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,190.1,,,,1
Sep-21,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,190.1,,,,1
Oct-21,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,190.5,,,,1
Nov-21,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,191.6,,,,1
Dec-21,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,190.1,,,,1
Jan-22,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,192.4,,,,1
Feb-22,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,193,,,,1
Mar-22,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,195.1,,,,1
Apr-22,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,197,,,,1
May-22,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,197.2,,,,1
Jun-22,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,197.5,,,,1
Jul-22,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,200.1,,,,1
Aug-22,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,200.5,,,,1
Sep-22,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,201,,,,1
Oct-22,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,200.8,,,,1
Nov-22,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,200.4,,,,1
Dec-22,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,200.8,,,,1
Jan-23,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,203.3,,,,1
Feb-23,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,202.6,,,,1
Mar-23,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,202.5,,,,1
Apr-23,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,203.9,,,,1
May-23,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,205.4,,,,1
Jun-23,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,205.7,,,,1
Jul-23,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,207.3,,,,1
Aug-23,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,207.7,,,,1
Sep-23,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,208.9,,,,1
Oct-23,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,208.6,,,,1
Nov-23,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,209.3,,,,1
Dec-23,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,208.1,,,,1
Jan-24,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,211.6,,,,1
Feb-24,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,210.9,,,,1
Mar-24,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,212,,,,1
Apr-24,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,212.4,,,,1
May-24,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,212.3,,,,1
Jun-24,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,212.6,,,,1
Jul-24,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,212.9,,,,1
Aug-24,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,212.6,,,,1
Sep-24,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,212.6,,,,1
Oct-24,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,212.5,,,,1
Nov-24,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,212.1,,,,1
Dec-24,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,210.6,,,,1
Jan-25,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,209.9,,,,1
Feb-25,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,212.2,,,,1
Mar-25,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,214.1,,,,1
Apr-25,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,215,,,,1
May-25,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,215.5,,,,1
Jun-25,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,214.7,,,,1
Jul-25,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,215.6,,,,1
Aug-25,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,215.1,,,,1
Sep-25,Saskatchewan,2016A000247,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692299,20.256,215.3,,,,1
Jan-20,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,136.2,,,,1
Feb-20,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,137.3,,,,1
Mar-20,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,136.9,,,,1
Apr-20,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,136.8,,,,1
May-20,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,136.9,,,,1
Jun-20,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,137.6,,,,1
Jul-20,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,137.5,,,,1
Aug-20,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,137,,,,1
Sep-20,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,137.2,,,,1
Oct-20,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,138.1,,,,1
Nov-20,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,138.1,,,,1
Dec-20,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,137.3,,,,1
Jan-21,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,138.4,,,,1
Feb-21,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,138.5,,,,1
Mar-21,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,138.9,,,,1
Apr-21,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,139.3,,,,1
May-21,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,138.6,,,,1
Jun-21,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,138.5,,,,1
Jul-21,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,139.4,,,,1
Aug-21,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,139.7,,,,1
Sep-21,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,140,,,,1
Oct-21,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,140.4,,,,1
Nov-21,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,140.6,,,,1
Dec-21,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,140.3,,,,1
Jan-22,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,141.4,,,,1
Feb-22,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,141.9,,,,1
Mar-22,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,143.1,,,,1
Apr-22,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,144.1,,,,1
May-22,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,144.7,,,,1
Jun-22,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,145.1,,,,1
Jul-22,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,146.9,,,,1
Aug-22,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,146.8,,,,1
Sep-22,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,147.4,,,,1
Oct-22,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,148.1,,,,1
Nov-22,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,148,,,,1
Dec-22,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,147.6,,,,1
Jan-23,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,147.9,,,,1
Feb-23,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,148.9,,,,1
Mar-23,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,149.7,,,,1
Apr-23,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,151,,,,1
May-23,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,151,,,,1
Jun-23,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,151,,,,1
Jul-23,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,151.8,,,,1
Aug-23,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,152,,,,1
Sep-23,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,151.6,,,,1
Oct-23,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,151.4,,,,1
Nov-23,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,151.7,,,,1
Dec-23,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,151.5,,,,1
Jan-24,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,151.7,,,,1
Feb-24,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,152,,,,1
Mar-24,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,152.4,,,,1
Apr-24,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,153,,,,1
May-24,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,153.7,,,,1
Jun-24,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,153.8,,,,1
Jul-24,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,154.1,,,,1
Aug-24,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,153.6,,,,1
Sep-24,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,153.4,,,,1
Oct-24,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,154.4,,,,1
Nov-24,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,154.5,,,,1
Dec-24,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,154.4,,,,1
Jan-25,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,154.8,,,,1
Feb-25,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,156.1,,,,1
Mar-25,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,155.9,,,,1
Apr-25,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,156.9,,,,1
May-25,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,157.4,,,,1
Jun-25,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,157.6,,,,1
Jul-25,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,158.1,,,,1
Aug-25,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,158,,,,1
Sep-25,Saskatchewan,2016A000247,All-items excluding food and energy,2002=100,17,units,0,v41692317,20.285,158,,,,1
Jan-20,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,139.6,,,,1
Feb-20,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,140.4,,,,1
Mar-20,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,140.2,,,,1
Apr-20,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,139.8,,,,1
May-20,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,140.1,,,,1
Jun-20,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,140.9,,,,1
Jul-20,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,140.8,,,,1
Aug-20,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,140.2,,,,1
Sep-20,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,140.1,,,,1
Oct-20,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,141.1,,,,1
Nov-20,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,141.2,,,,1
Dec-20,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,140.3,,,,1
Jan-21,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,141.6,,,,1
Feb-21,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,141.8,,,,1
Mar-21,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,142.2,,,,1
Apr-21,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,142.3,,,,1
May-21,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,142,,,,1
Jun-21,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,142.1,,,,1
Jul-21,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,142.9,,,,1
Aug-21,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,143,,,,1
Sep-21,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,143.6,,,,1
Oct-21,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,143.8,,,,1
Nov-21,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,144.3,,,,1
Dec-21,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,144,,,,1
Jan-22,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,145.4,,,,1
Feb-22,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,146.2,,,,1
Mar-22,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,147.3,,,,1
Apr-22,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,148.3,,,,1
May-22,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,149,,,,1
Jun-22,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,149.4,,,,1
Jul-22,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,151.3,,,,1
Aug-22,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,151.5,,,,1
Sep-22,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,152.4,,,,1
Oct-22,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,153,,,,1
Nov-22,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,153.2,,,,1
Dec-22,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,152.9,,,,1
Jan-23,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,153.6,,,,1
Feb-23,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,154.6,,,,1
Mar-23,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,155.4,,,,1
Apr-23,Saskatchewan,2016A000247,All-items excluding energy,2002=100,17,units,0,v41692322,20.287,156.5,,,,1
