Province,City,Year,Quarter,1_Bedroom_Rent,2_Bedroom_Rent,All-items,Food,Shelter,Household_ops,Clothing and footwear,Transportation,Health and personal care,"Recreation, education and reading","Alcoholic beverages, tobacco products and recreational cannabis"
New Brunswick,Fredericton,2023,1,1160.0,1440.0,155.43333333333334,190.36666666666665,162.36666666666667,129.9,104.03333333333335,165.4333333333333,134.29999999999998,129.6,217.83333333333334
New Brunswick,Fredericton,2023,2,1110.0,1490.0,157.43333333333334,194.9333333333333,163.0666666666667,130.70000000000002,104.66666666666667,168.13333333333333,136.63333333333333,131.73333333333332,222.96666666666667
New Brunswick,Fredericton,2023,3,1180.0,1490.0,158.83333333333334,196.66666666666666,165.53333333333333,127.60000000000001,104.36666666666667,173.46666666666667,137.5,132.1,225.26666666666665
New Brunswick,Fredericton,2023,4,1240.0,1550.0,158.36666666666667,197.0666666666667,168.0,127.36666666666667,104.16666666666667,168.16666666666666,137.33333333333334,130.70000000000002,226.5
New Brunswick,Fredericton,2024,1,1330.0,1560.0,159.0666666666667,199.4333333333333,169.0,128.5,101.73333333333335,167.6,138.93333333333334,131.13333333333333,227.23333333333335
New Brunswick,Fredericton,2024,2,1260.0,1570.0,161.96666666666667,201.33333333333334,174.0666666666667,128.79999999999998,102.93333333333334,172.63333333333333,141.5,132.29999999999998,230.36666666666667
New Brunswick,Fredericton,2024,3,1280.0,1580.0,161.79999999999998,203.03333333333333,174.79999999999998,129.6,98.83333333333333,170.1,141.1,132.4,232.03333333333333
New Brunswick,Fredericton,2024,4,1390.0,1610.0,161.16666666666666,201.5,176.76666666666665,128.53333333333333,97.5,168.29999999999998,141.86666666666665,130.79999999999998,230.03333333333333
New Brunswick,Fredericton,2025,1,1320.0,1570.0,161.5666666666667,201.26666666666665,175.66666666666666,129.6,97.66666666666667,170.20000000000002,142.46666666666667,133.06666666666666,225.5333333333333
Ontario,Greater Sudbury,2020,1,940.0,1210.0,138.20000000000002,154.73333333333335,149.20000000000002,124.86666666666667,92.33333333333333,142.66666666666666,130.23333333333335,116.7,176.23333333333335
Ontario,Greater Sudbury,2020,2,970.0,1270.0,137.79999999999998,156.36666666666667,148.70000000000002,125.66666666666667,88.60000000000001,140.86666666666667,128.76666666666668,118.09999999999998,176.5666666666667
Ontario,Greater Sudbury,2020,3,990.0,1340.0,138.5666666666667,155.83333333333334,150.06666666666666,125.53333333333335,89.7,142.29999999999998,129.20000000000002,118.43333333333334,176.76666666666665
Ontario,Greater Sudbury,2020,4,1060.0,1370.0,138.9,155.16666666666666,152.29999999999998,125.60000000000001,90.5,141.9333333333333,130.03333333333333,117.03333333333335,176.26666666666665
Ontario,Greater Sudbury,2021,1,1050.0,1370.0,140.23333333333332,157.26666666666665,152.16666666666666,126.3,88.96666666666665,147.26666666666668,130.53333333333333,117.2,177.63333333333333
Ontario,Greater Sudbury,2021,2,1070.0,1410.0,142.5,157.79999999999998,155.73333333333332,126.89999999999999,90.2,150.73333333333332,133.23333333333332,118.66666666666667,178.86666666666667
Ontario,Greater Sudbury,2021,3,1150.0,1470.0,144.06666666666666,159.83333333333334,157.66666666666666,128.20000000000002,89.96666666666665,153.1,134.6,119.63333333333333,177.20000000000002
Ontario,Greater Sudbury,2021,4,1190.0,1490.0,145.9,162.5,160.6,129.06666666666666,92.23333333333333,155.5,134.83333333333334,118.93333333333334,177.63333333333333
Ontario,Greater Sudbury,2022,1,1190.0,1480.0,149.0,168.66666666666666,163.13333333333335,130.83333333333334,91.26666666666667,161.13333333333333,135.96666666666667,121.26666666666667,180.26666666666665
Ontario,Greater Sudbury,2022,2,1190.0,1580.0,153.23333333333332,172.73333333333335,167.0,133.86666666666667,92.96666666666665,170.96666666666667,139.23333333333332,123.63333333333333,180.73333333333335
Ontario,Greater Sudbury,2022,3,1220.0,1590.0,154.26666666666665,175.79999999999998,168.93333333333334,135.20000000000002,92.16666666666667,167.56666666666666,141.0666666666667,126.13333333333333,181.23333333333335
Ontario,Greater Sudbury,2022,4,1270.0,1580.0,155.13333333333333,178.53333333333333,171.4333333333333,135.76666666666668,93.7,165.83333333333334,142.66666666666666,123.46666666666665,182.86666666666667
Ontario,Greater Sudbury,2023,1,1300.0,1620.0,156.46666666666667,184.4333333333333,173.23333333333335,135.83333333333334,92.53333333333335,163.86666666666667,144.76666666666668,124.3,187.9333333333333
Ontario,Greater Sudbury,2023,2,1280.0,1720.0,158.26666666666668,186.26666666666665,174.66666666666666,136.43333333333334,93.76666666666667,167.6,147.83333333333334,126.56666666666666,189.33333333333334
Ontario,Greater Sudbury,2023,3,1370.0,1720.0,159.73333333333332,186.96666666666667,177.0666666666667,135.16666666666666,94.13333333333333,171.66666666666666,148.93333333333334,127.43333333333334,191.1
Ontario,Greater Sudbury,2023,4,1390.0,1730.0,160.29999999999998,187.4,180.4333333333333,134.63333333333333,95.53333333333335,168.33333333333334,149.0,127.73333333333335,192.13333333333333
Ontario,Greater Sudbury,2024,1,1410.0,1810.0,160.5,189.4,182.5666666666667,133.26666666666665,92.0,168.56666666666666,149.5,125.60000000000001,193.96666666666667
Ontario,Greater Sudbury,2024,2,1380.0,1800.0,162.83333333333334,190.73333333333335,184.79999999999998,134.66666666666666,92.63333333333333,173.6,152.29999999999998,127.96666666666668,194.96666666666667
Ontario,Greater Sudbury,2024,3,1460.0,1820.0,163.33333333333334,192.53333333333333,186.29999999999998,134.86666666666667,91.63333333333333,172.9,153.43333333333334,127.33333333333333,195.76666666666665
Ontario,Greater Sudbury,2024,4,1530.0,1850.0,163.23333333333332,191.76666666666665,188.20000000000002,132.76666666666668,92.16666666666667,172.0666666666667,154.16666666666666,126.66666666666667,194.53333333333333
Ontario,Greater Sudbury,2025,1,1540.0,1830.0,164.1,190.73333333333335,189.63333333333333,134.56666666666666,91.93333333333334,173.66666666666666,154.26666666666668,127.83333333333333,191.9
Ontario,Guelph,2020,1,1380.0,1580.0,138.20000000000002,154.73333333333335,149.20000000000002,124.86666666666667,92.33333333333333,142.66666666666666,130.23333333333335,116.7,176.23333333333335
Ontario,Guelph,2020,2,1370.0,1630.0,137.79999999999998,156.36666666666667,148.70000000000002,125.66666666666667,88.60000000000001,140.86666666666667,128.76666666666668,118.09999999999998,176.5666666666667
Ontario,Guelph,2020,3,1390.0,1640.0,138.5666666666667,155.83333333333334,150.06666666666666,125.53333333333335,89.7,142.29999999999998,129.20000000000002,118.43333333333334,176.76666666666665
Ontario,Guelph,2020,4,1420.0,1630.0,138.9,155.16666666666666,152.29999999999998,125.60000000000001,90.5,141.9333333333333,130.03333333333333,117.03333333333335,176.26666666666665
Ontario,Guelph,2021,1,1420.0,1680.0,140.23333333333332,157.26666666666665,152.16666666666666,126.3,88.96666666666665,147.26666666666668,130.53333333333333,117.2,177.63333333333333
Ontario,Guelph,2021,2,1490.0,1730.0,142.5,157.79999999999998,155.73333333333332,126.89999999999999,90.2,150.73333333333332,133.23333333333332,118.66666666666667,178.86666666666667
Ontario,Guelph,2021,3,1540.0,1840.0,144.06666666666666,159.83333333333334,157.66666666666666,128.20000000000002,89.96666666666665,153.1,134.6,119.63333333333333,177.20000000000002
Ontario,Guelph,2021,4,1610.0,1870.0,145.9,162.5,160.6,129.06666666666666,92.23333333333333,155.5,134.83333333333334,118.93333333333334,177.63333333333333
Ontario,Guelph,2022,1,1600.0,1900.0,149.0,168.66666666666666,163.13333333333335,130.83333333333334,91.26666666666667,161.13333333333333,135.96666666666667,121.26666666666667,180.26666666666665
Ontario,Guelph,2022,2,1650.0,1970.0,153.23333333333332,172.73333333333335,167.0,133.86666666666667,92.96666666666665,170.96666666666667,139.23333333333332,123.63333333333333,180.73333333333335
Ontario,Guelph,2022,3,1730.0,2050.0,154.26666666666665,175.79999999999998,168.93333333333334,135.20000000000002,92.16666666666667,167.56666666666666,141.0666666666667,126.13333333333333,181.23333333333335
Ontario,Guelph,2022,4,1840.0,2130.0,155.13333333333333,178.53333333333333,171.4333333333333,135.76666666666668,93.7,165.83333333333334,142.66666666666666,123.46666666666665,182.86666666666667
Ontario,Guelph,2023,1,1940.0,2110.0,156.46666666666667,184.4333333333333,173.23333333333335,135.83333333333334,92.53333333333335,163.86666666666667,144.76666666666668,124.3,187.9333333333333
Ontario,Guelph,2023,2,1960.0,2130.0,158.26666666666668,186.26666666666665,174.66666666666666,136.43333333333334,93.76666666666667,167.6,147.83333333333334,126.56666666666666,189.33333333333334
Ontario,Guelph,2023,3,1990.0,2220.0,159.73333333333332,186.96666666666667,177.0666666666667,135.16666666666666,94.13333333333333,171.66666666666666,148.93333333333334,127.43333333333334,191.1
Ontario,Guelph,2023,4,2040.0,2300.0,160.29999999999998,187.4,180.4333333333333,134.63333333333333,95.53333333333335,168.33333333333334,149.0,127.73333333333335,192.13333333333333
Ontario,Guelph,2024,1,2020.0,2320.0,160.5,189.4,182.5666666666667,133.26666666666665,92.0,168.56666666666666,149.5,125.60000000000001,193.96666666666667
Ontario,Guelph,2024,2,2040.0,2290.0,162.83333333333334,190.73333333333335,184.79999999999998,134.66666666666666,92.63333333333333,173.6,152.29999999999998,127.96666666666668,194.96666666666667
Ontario,Guelph,2024,3,2010.0,2250.0,163.33333333333334,192.53333333333333,186.29999999999998,134.86666666666667,91.63333333333333,172.9,153.43333333333334,127.33333333333333,195.76666666666665
Ontario,Guelph,2024,4,2000.0,2270.0,163.23333333333332,191.76666666666665,188.20000000000002,132.76666666666668,92.16666666666667,172.0666666666667,154.16666666666666,126.66666666666667,194.53333333333333
Ontario,Guelph,2025,1,1910.0,2270.0,164.1,190.73333333333335,189.63333333333333,134.56666666666666,91.93333333333334,173.66666666666666,154.26666666666668,127.83333333333333,191.9
Nova Scotia,Halifax,2020,1,1230.0,1470.0,138.53333333333333,156.5,152.0,121.26666666666667,101.60000000000001,134.33333333333334,124.0,120.66666666666667,205.33333333333334
Nova Scotia,Halifax,2020,2,1230.0,1530.0,136.9,158.23333333333335,148.29999999999998,122.10000000000001,95.73333333333333,130.23333333333332,124.7,120.56666666666666,208.4333333333333
Nova Scotia,Halifax,2020,3,1280.0,1600.0,137.6,157.29999999999998,148.5,121.93333333333334,98.33333333333333,133.5666666666667,125.56666666666666,120.13333333333333,204.66666666666666
Nova Scotia,Halifax,2020,4,1250.0,1590.0,138.6,156.73333333333332,151.03333333333333,122.53333333333335,100.03333333333335,133.9333333333333,126.39999999999999,121.36666666666667,204.79999999999998
Nova Scotia,Halifax,2021,1,1280.0,1630.0,140.96666666666667,158.36666666666667,154.26666666666668,122.46666666666665,96.43333333333332,141.1,125.7,122.63333333333333,206.5666666666667
Nova Scotia,Halifax,2021,2,1320.0,1680.0,142.86666666666667,159.6,156.23333333333335,122.23333333333333,97.89999999999999,145.4,127.13333333333333,122.93333333333334,210.86666666666667
Nova Scotia,Halifax,2021,3,1330.0,1720.0,144.4333333333333,162.06666666666666,157.76666666666665,122.5,97.06666666666666,149.26666666666668,128.70000000000002,123.36666666666667,212.20000000000002
Nova Scotia,Halifax,2021,4,1360.0,1830.0,145.76666666666668,164.03333333333333,160.5,122.46666666666665,98.33333333333333,150.53333333333333,129.13333333333333,123.3,213.16666666666666
Nova Scotia,Halifax,2022,1,1430.0,1810.0,149.13333333333333,169.46666666666667,163.76666666666668,124.23333333333333,97.63333333333333,158.1,129.66666666666666,125.76666666666667,212.79999999999998
Nova Scotia,Halifax,2022,2,1450.0,1920.0,154.86666666666667,174.23333333333335,170.83333333333334,127.5,99.06666666666666,170.66666666666666,131.20000000000002,127.8,218.83333333333334
Nova Scotia,Halifax,2022,3,1520.0,1990.0,155.86666666666665,178.16666666666666,171.33333333333334,128.46666666666667,100.33333333333333,167.63333333333333,133.73333333333332,131.4,219.0
Nova Scotia,Halifax,2022,4,1650.0,2050.0,157.33333333333334,181.1,176.66666666666666,129.13333333333333,101.13333333333333,165.46666666666667,135.26666666666665,128.73333333333332,224.53333333333333
Nova Scotia,Halifax,2023,1,1700.0,2120.0,158.03333333333333,186.03333333333333,176.5,129.63333333333333,102.43333333333334,163.26666666666668,137.46666666666667,128.93333333333334,225.96666666666667
Nova Scotia,Halifax,2023,2,1790.0,2260.0,159.16666666666666,189.33333333333334,176.1,127.8,101.56666666666666,164.63333333333333,142.4333333333333,132.23333333333332,230.70000000000002
Nova Scotia,Halifax,2023,3,1780.0,2300.0,162.6,190.96666666666667,180.96666666666667,127.26666666666667,101.73333333333333,173.23333333333335,143.43333333333334,137.43333333333334,230.9
Nova Scotia,Halifax,2023,4,1800.0,2350.0,162.26666666666665,191.9333333333333,185.9,125.39999999999999,102.60000000000001,167.66666666666666,142.96666666666667,133.93333333333334,232.66666666666666
Nova Scotia,Halifax,2024,1,1840.0,2380.0,162.83333333333334,193.9333333333333,187.26666666666665,127.7,96.83333333333333,167.46666666666667,143.86666666666667,132.70000000000002,233.4333333333333
Nova Scotia,Halifax,2024,2,1840.0,2440.0,164.66666666666666,195.63333333333333,187.53333333333333,128.0,96.39999999999999,172.4333333333333,147.1,134.33333333333334,239.66666666666666
Nova Scotia,Halifax,2024,3,1880.0,2390.0,165.0,196.70000000000002,188.86666666666667,128.29999999999998,95.8,170.66666666666666,146.23333333333332,136.13333333333335,240.26666666666665
Nova Scotia,Halifax,2024,4,1780.0,2230.0,164.46666666666667,195.46666666666667,190.86666666666667,127.93333333333332,95.5,168.4,147.20000000000002,133.36666666666667,238.96666666666667
Nova Scotia,Halifax,2025,1,1770.0,2230.0,165.93333333333334,194.5333333333333,195.36666666666667,128.66666666666666,96.39999999999999,170.4,147.13333333333333,134.66666666666666,236.4333333333333
Ontario,Hamilton,2020,1,1440.0,1730.0,138.20000000000002,154.73333333333335,149.20000000000002,124.86666666666667,92.33333333333333,142.66666666666666,130.23333333333335,116.7,176.23333333333335
Ontario,Hamilton,2020,2,1470.0,1730.0,137.79999999999998,156.36666666666667,148.70000000000002,125.66666666666667,88.60000000000001,140.86666666666667,128.76666666666668,118.09999999999998,176.5666666666667
Ontario,Hamilton,2020,3,1490.0,1740.0,138.5666666666667,155.83333333333334,150.06666666666666,125.53333333333335,89.7,142.29999999999998,129.20000000000002,118.43333333333334,176.76666666666665
Ontario,Hamilton,2020,4,1480.0,1750.0,138.9,155.16666666666666,152.29999999999998,125.60000000000001,90.5,141.9333333333333,130.03333333333333,117.03333333333335,176.26666666666665
Ontario,Hamilton,2021,1,1490.0,1750.0,140.23333333333332,157.26666666666665,152.16666666666666,126.3,88.96666666666665,147.26666666666668,130.53333333333333,117.2,177.63333333333333
Ontario,Hamilton,2021,2,1490.0,1780.0,142.5,157.79999999999998,155.73333333333332,126.89999999999999,90.2,150.73333333333332,133.23333333333332,118.66666666666667,178.86666666666667
Ontario,Hamilton,2021,3,1510.0,1820.0,144.06666666666666,159.83333333333334,157.66666666666666,128.20000000000002,89.96666666666665,153.1,134.6,119.63333333333333,177.20000000000002
Ontario,Hamilton,2021,4,1550.0,1860.0,145.9,162.5,160.6,129.06666666666666,92.23333333333333,155.5,134.83333333333334,118.93333333333334,177.63333333333333
Ontario,Hamilton,2022,1,1570.0,1940.0,149.0,168.66666666666666,163.13333333333335,130.83333333333334,91.26666666666667,161.13333333333333,135.96666666666667,121.26666666666667,180.26666666666665
Ontario,Hamilton,2022,2,1650.0,1990.0,153.23333333333332,172.73333333333335,167.0,133.86666666666667,92.96666666666665,170.96666666666667,139.23333333333332,123.63333333333333,180.73333333333335
Ontario,Hamilton,2022,3,1700.0,2070.0,154.26666666666665,175.79999999999998,168.93333333333334,135.20000000000002,92.16666666666667,167.56666666666666,141.0666666666667,126.13333333333333,181.23333333333335
Ontario,Hamilton,2022,4,1750.0,2100.0,155.13333333333333,178.53333333333333,171.4333333333333,135.76666666666668,93.7,165.83333333333334,142.66666666666666,123.46666666666665,182.86666666666667
Ontario,Hamilton,2023,1,1770.0,2110.0,156.46666666666667,184.4333333333333,173.23333333333335,135.83333333333334,92.53333333333335,163.86666666666667,144.76666666666668,124.3,187.9333333333333
Ontario,Hamilton,2023,2,1790.0,2150.0,158.26666666666668,186.26666666666665,174.66666666666666,136.43333333333334,93.76666666666667,167.6,147.83333333333334,126.56666666666666,189.33333333333334
Ontario,Hamilton,2023,3,1790.0,2170.0,159.73333333333332,186.96666666666667,177.0666666666667,135.16666666666666,94.13333333333333,171.66666666666666,148.93333333333334,127.43333333333334,191.1
Ontario,Hamilton,2023,4,1840.0,2250.0,160.29999999999998,187.4,180.4333333333333,134.63333333333333,95.53333333333335,168.33333333333334,149.0,127.73333333333335,192.13333333333333
Ontario,Hamilton,2024,1,1820.0,2220.0,160.5,189.4,182.5666666666667,133.26666666666665,92.0,168.56666666666666,149.5,125.60000000000001,193.96666666666667
Ontario,Hamilton,2024,2,1820.0,2250.0,162.83333333333334,190.73333333333335,184.79999999999998,134.66666666666666,92.63333333333333,173.6,152.29999999999998,127.96666666666668,194.96666666666667
Ontario,Hamilton,2024,3,1850.0,2300.0,163.33333333333334,192.53333333333333,186.29999999999998,134.86666666666667,91.63333333333333,172.9,153.43333333333334,127.33333333333333,195.76666666666665
Ontario,Hamilton,2024,4,1790.0,2240.0,163.23333333333332,191.76666666666665,188.20000000000002,132.76666666666668,92.16666666666667,172.0666666666667,154.16666666666666,126.66666666666667,194.53333333333333
Ontario,Hamilton,2025,1,1800.0,2180.0,164.1,190.73333333333335,189.63333333333333,134.56666666666666,91.93333333333334,173.66666666666666,154.26666666666668,127.83333333333333,191.9
British Columbia,Kamloops,2020,1,1090.0,1350.0,132.43333333333334,148.96666666666667,126.73333333333333,120.0,110.56666666666666,144.33333333333334,123.06666666666666,125.60000000000001,160.33333333333334
British Columbia,Kamloops,2020,2,1110.0,1380.0,131.76666666666665,149.6,126.36666666666667,120.93333333333334,103.8,141.56666666666666,124.33333333333333,125.60000000000001,160.79999999999998
British Columbia,Kamloops,2020,3,1110.0,1410.0,132.5,149.66666666666666,126.66666666666667,121.5,104.3,143.33333333333334,125.63333333333333,126.96666666666665,160.13333333333333
British Columbia,Kamloops,2020,4,1160.0,1420.0,133.0,149.93333333333334,128.96666666666667,121.2,106.26666666666667,142.5,126.36666666666667,125.7,158.1
British Columbia,Kamloops,2021,1,1200.0,1460.0,134.20000000000002,150.9333333333333,129.66666666666666,121.03333333333335,103.93333333333334,147.9,125.89999999999999,126.3,158.86666666666667
British Columbia,Kamloops,2021,2,1250.0,1590.0,135.36666666666667,151.93333333333334,131.79999999999998,121.3,106.96666666666665,147.0666666666667,128.13333333333333,127.73333333333333,159.9
British Columbia,Kamloops,2021,3,1290.0,1630.0,136.96666666666667,153.4333333333333,133.5,121.73333333333333,106.10000000000001,149.20000000000002,129.1,131.83333333333334,161.5
British Columbia,Kamloops,2021,4,1360.0,1740.0,138.0,155.93333333333334,135.76666666666665,121.63333333333333,105.53333333333335,149.4,129.9333333333333,130.6,162.36666666666667
British Columbia,Kamloops,2022,1,1340.0,1810.0,140.93333333333334,160.03333333333333,138.9333333333333,123.23333333333333,104.86666666666667,155.33333333333334,129.29999999999998,132.70000000000002,165.53333333333333
British Columbia,Kamloops,2022,2,1410.0,1790.0,145.6,163.53333333333333,142.5,127.90000000000002,107.56666666666666,166.1,132.16666666666666,137.06666666666666,168.13333333333333
British Columbia,Kamloops,2022,3,1400.0,1870.0,147.46666666666667,167.6,143.83333333333334,129.26666666666668,104.7,167.66666666666666,133.29999999999998,140.73333333333332,173.4
British Columbia,Kamloops,2022,4,1420.0,1850.0,147.9333333333333,170.29999999999998,145.76666666666668,129.4333333333333,106.03333333333335,164.83333333333334,135.43333333333334,135.73333333333335,175.4
British Columbia,Kamloops,2023,1,1470.0,1920.0,148.96666666666667,174.83333333333334,147.5,128.33333333333334,106.60000000000001,163.16666666666666,137.0666666666667,135.83333333333334,177.76666666666665
British Columbia,Kamloops,2023,2,1490.0,1960.0,151.0,176.26666666666665,149.5,128.96666666666667,108.26666666666667,165.73333333333335,140.23333333333332,140.03333333333333,179.5666666666667
British Columbia,Kamloops,2023,3,1540.0,2010.0,152.46666666666667,178.0666666666667,151.5,128.16666666666666,105.39999999999999,167.86666666666667,141.06666666666666,145.56666666666666,180.0666666666667
British Columbia,Kamloops,2023,4,1510.0,1910.0,152.5,179.33333333333334,155.23333333333335,126.16666666666667,106.39999999999999,164.36666666666667,141.0,139.29999999999998,180.36666666666667
British Columbia,Kamloops,2024,1,1470.0,1870.0,153.13333333333333,181.63333333333333,157.23333333333335,127.06666666666666,101.73333333333333,163.66666666666666,141.9,137.29999999999998,182.76666666666665
British Columbia,Kamloops,2024,2,1540.0,1870.0,155.20000000000002,181.4333333333333,159.5,126.83333333333333,103.66666666666667,168.26666666666665,144.06666666666666,142.23333333333332,183.9
British Columbia,Kamloops,2024,3,1550.0,1970.0,156.13333333333333,183.0,160.73333333333335,128.06666666666666,101.8,167.76666666666668,144.26666666666668,144.46666666666667,185.4
British Columbia,Kamloops,2024,4,1550.0,1860.0,156.20000000000002,183.79999999999998,162.96666666666667,126.83333333333333,102.83333333333333,166.5666666666667,143.9,140.4333333333333,184.4
British Columbia,Kamloops,2025,1,1550.0,1840.0,157.13333333333333,184.96666666666667,163.6,127.8,102.10000000000001,169.63333333333333,143.96666666666667,140.93333333333334,184.46666666666667
British Columbia,Kelowna,2020,1,1380.0,1650.0,132.43333333333334,148.96666666666667,126.73333333333333,120.0,110.56666666666666,144.33333333333334,123.06666666666666,125.60000000000001,160.33333333333334
British Columbia,Kelowna,2020,2,1430.0,1700.0,131.76666666666665,149.6,126.36666666666667,120.93333333333334,103.8,141.56666666666666,124.33333333333333,125.60000000000001,160.79999999999998
British Columbia,Kelowna,2020,3,1470.0,1850.0,132.5,149.66666666666666,126.66666666666667,121.5,104.3,143.33333333333334,125.63333333333333,126.96666666666665,160.13333333333333
British Columbia,Kelowna,2020,4,1470.0,1990.0,133.0,149.93333333333334,128.96666666666667,121.2,106.26666666666667,142.5,126.36666666666667,125.7,158.1
British Columbia,Kelowna,2021,1,1560.0,2160.0,134.20000000000002,150.9333333333333,129.66666666666666,121.03333333333335,103.93333333333334,147.9,125.89999999999999,126.3,158.86666666666667
British Columbia,Kelowna,2021,2,1640.0,2170.0,135.36666666666667,151.93333333333334,131.79999999999998,121.3,106.96666666666665,147.0666666666667,128.13333333333333,127.73333333333333,159.9
British Columbia,Kelowna,2021,3,1670.0,2390.0,136.96666666666667,153.4333333333333,133.5,121.73333333333333,106.10000000000001,149.20000000000002,129.1,131.83333333333334,161.5
British Columbia,Kelowna,2021,4,1700.0,2280.0,138.0,155.93333333333334,135.76666666666665,121.63333333333333,105.53333333333335,149.4,129.9333333333333,130.6,162.36666666666667
British Columbia,Kelowna,2022,1,1650.0,2310.0,140.93333333333334,160.03333333333333,138.9333333333333,123.23333333333333,104.86666666666667,155.33333333333334,129.29999999999998,132.70000000000002,165.53333333333333
British Columbia,Kelowna,2022,2,1770.0,2430.0,145.6,163.53333333333333,142.5,127.90000000000002,107.56666666666666,166.1,132.16666666666666,137.06666666666666,168.13333333333333
British Columbia,Kelowna,2022,3,1900.0,2720.0,147.46666666666667,167.6,143.83333333333334,129.26666666666668,104.7,167.66666666666666,133.29999999999998,140.73333333333332,173.4
British Columbia,Kelowna,2022,4,1920.0,2380.0,147.9333333333333,170.29999999999998,145.76666666666668,129.4333333333333,106.03333333333335,164.83333333333334,135.43333333333334,135.73333333333335,175.4
British Columbia,Kelowna,2023,1,1920.0,2380.0,148.96666666666667,174.83333333333334,147.5,128.33333333333334,106.60000000000001,163.16666666666666,137.0666666666667,135.83333333333334,177.76666666666665
British Columbia,Kelowna,2023,2,1730.0,2560.0,151.0,176.26666666666665,149.5,128.96666666666667,108.26666666666667,165.73333333333335,140.23333333333332,140.03333333333333,179.5666666666667
British Columbia,Kelowna,2023,3,1890.0,2550.0,152.46666666666667,178.0666666666667,151.5,128.16666666666666,105.39999999999999,167.86666666666667,141.06666666666666,145.56666666666666,180.0666666666667
British Columbia,Kelowna,2023,4,1960.0,2640.0,152.5,179.33333333333334,155.23333333333335,126.16666666666667,106.39999999999999,164.36666666666667,141.0,139.29999999999998,180.36666666666667
British Columbia,Kelowna,2024,1,1920.0,2430.0,153.13333333333333,181.63333333333333,157.23333333333335,127.06666666666666,101.73333333333333,163.66666666666666,141.9,137.29999999999998,182.76666666666665
British Columbia,Kelowna,2024,2,2010.0,2490.0,155.20000000000002,181.4333333333333,159.5,126.83333333333333,103.66666666666667,168.26666666666665,144.06666666666666,142.23333333333332,183.9
British Columbia,Kelowna,2024,3,1910.0,2530.0,156.13333333333333,183.0,160.73333333333335,128.06666666666666,101.8,167.76666666666668,144.26666666666668,144.46666666666667,185.4
British Columbia,Kelowna,2024,4,1860.0,2410.0,156.20000000000002,183.79999999999998,162.96666666666667,126.83333333333333,102.83333333333333,166.5666666666667,143.9,140.4333333333333,184.4
British Columbia,Kelowna,2025,1,1740.0,2200.0,157.13333333333333,184.96666666666667,163.6,127.8,102.10000000000001,169.63333333333333,143.96666666666667,140.93333333333334,184.46666666666667
Ontario,Kingston,2020,1,1280.0,1520.0,138.20000000000002,154.73333333333335,149.20000000000002,124.86666666666667,92.33333333333333,142.66666666666666,130.23333333333335,116.7,176.23333333333335
Ontario,Kingston,2020,2,1280.0,1510.0,137.79999999999998,156.36666666666667,148.70000000000002,125.66666666666667,88.60000000000001,140.86666666666667,128.76666666666668,118.09999999999998,176.5666666666667
Ontario,Kingston,2020,3,1280.0,1530.0,138.5666666666667,155.83333333333334,150.06666666666666,125.53333333333335,89.7,142.29999999999998,129.20000000000002,118.43333333333334,176.76666666666665
Ontario,Kingston,2020,4,1280.0,1550.0,138.9,155.16666666666666,152.29999999999998,125.60000000000001,90.5,141.9333333333333,130.03333333333333,117.03333333333335,176.26666666666665
Ontario,Kingston,2021,1,1310.0,1590.0,140.23333333333332,157.26666666666665,152.16666666666666,126.3,88.96666666666665,147.26666666666668,130.53333333333333,117.2,177.63333333333333
Ontario,Kingston,2021,2,1360.0,1630.0,142.5,157.79999999999998,155.73333333333332,126.89999999999999,90.2,150.73333333333332,133.23333333333332,118.66666666666667,178.86666666666667
Ontario,Kingston,2021,3,1370.0,1680.0,144.06666666666666,159.83333333333334,157.66666666666666,128.20000000000002,89.96666666666665,153.1,134.6,119.63333333333333,177.20000000000002
Ontario,Kingston,2021,4,1420.0,1720.0,145.9,162.5,160.6,129.06666666666666,92.23333333333333,155.5,134.83333333333334,118.93333333333334,177.63333333333333
Ontario,Kingston,2022,1,1460.0,1740.0,149.0,168.66666666666666,163.13333333333335,130.83333333333334,91.26666666666667,161.13333333333333,135.96666666666667,121.26666666666667,180.26666666666665
Ontario,Kingston,2022,2,1520.0,1730.0,153.23333333333332,172.73333333333335,167.0,133.86666666666667,92.96666666666665,170.96666666666667,139.23333333333332,123.63333333333333,180.73333333333335
Ontario,Kingston,2022,3,1570.0,1930.0,154.26666666666665,175.79999999999998,168.93333333333334,135.20000000000002,92.16666666666667,167.56666666666666,141.0666666666667,126.13333333333333,181.23333333333335
Ontario,Kingston,2022,4,1620.0,1920.0,155.13333333333333,178.53333333333333,171.4333333333333,135.76666666666668,93.7,165.83333333333334,142.66666666666666,123.46666666666665,182.86666666666667
Ontario,Kingston,2023,1,1630.0,1990.0,156.46666666666667,184.4333333333333,173.23333333333335,135.83333333333334,92.53333333333335,163.86666666666667,144.76666666666668,124.3,187.9333333333333
Ontario,Kingston,2023,2,1630.0,1970.0,158.26666666666668,186.26666666666665,174.66666666666666,136.43333333333334,93.76666666666667,167.6,147.83333333333334,126.56666666666666,189.33333333333334
Ontario,Kingston,2023,3,1690.0,2010.0,159.73333333333332,186.96666666666667,177.0666666666667,135.16666666666666,94.13333333333333,171.66666666666666,148.93333333333334,127.43333333333334,191.1
